app,func,end_timestamp,duration,start_timestamp,fragments
13,4,1116801.8200089931,215.867,1116585.953008993,24
13,4,1116801.8200089931,215.852,1116585.9680089932,24
11,4,1116674.4328739643,88.464,1116585.9688739644,24
11,4,1116674.4328739643,88.464,1116585.9688739644,24
11,4,1116641.4177930355,55.354,1116586.0637930355,24
13,4,1116883.645081997,297.568,1116586.077081997,24
13,4,1116883.645081997,297.568,1116586.077081997,24
11,4,1116641.4177930355,55.339,1116586.0787930356,24
13,4,1116807.1097779274,220.97,1116586.1397779274,24
13,4,1116807.1229979992,220.983,1116586.1399979992,24
11,3,1116608.240297079,21.99,1116586.250297079,8
11,3,1116608.240297079,21.99,1116586.250297079,8
11,4,1116677.3266150951,91.029,1116586.297615095,24
11,4,1116677.3266150951,91.029,1116586.297615095,24
11,3,1116606.2816069126,19.951,1116586.3306069127,4
11,3,1116606.2816069126,19.951,1116586.3306069127,4
11,4,1116735.893918991,149.519,1116586.374918991,24
11,4,1116735.893918991,149.519,1116586.374918991,24
11,4,1116753.9267840383,167.493,1116586.4337840383,24
11,4,1116753.9267840383,167.493,1116586.4337840383,24
11,4,1116751.92039299,165.467,1116586.4533929902,24
11,4,1116752.1704030037,165.717,1116586.4534030037,24
11,4,1116752.1547820568,165.701,1116586.453782057,24
11,4,1116751.92039299,165.451,1116586.4693929902,24
11,3,1116606.0315959454,19.547,1116586.4845959453,4
11,3,1116606.0315959454,19.547,1116586.4845959453,4
11,2,1116599.9517800808,13.132,1116586.8197800808,4
11,2,1116599.9678809645,13.148,1116586.8198809645,4
11,4,1116662.4755289557,75.624,1116586.8515289556,24
11,4,1116662.4755289557,75.575,1116586.9005289557,24
11,2,1116598.4048480988,11.474,1116586.9308480988,4
11,2,1116598.4048480988,11.474,1116586.9308480988,4
11,2,1116592.5399899485,5.548,1116586.9919899486,2
11,2,1116592.5399899485,5.548,1116586.9919899486,2
11,4,1116705.534646988,118.493,1116587.041646988,24
11,4,1116705.5190269947,118.464,1116587.0550269948,24
11,4,1116633.152379036,46.08,1116587.0723790359,24
11,4,1116633.152379036,46.067,1116587.085379036,24
11,4,1116672.133466005,84.983,1116587.150466005,24
11,4,1116672.1145660875,84.888,1116587.2265660875,24
11,4,1116700.6349380016,113.377,1116587.2579380015,24
11,2,1116589.657464981,2.383,1116587.2744649812,2
11,2,1116589.657464981,2.383,1116587.2744649812,2
11,4,1116700.6349380016,113.36,1116587.2749380015,24
11,4,1116734.23656106,146.916,1116587.32056106,24
11,4,1116734.23656106,146.916,1116587.32056106,24
11,4,1116692.7487130165,105.394,1116587.3547130164,24
11,4,1116692.7487130165,105.394,1116587.3547130164,24
11,4,1116738.0138220787,150.647,1116587.3668220786,24
11,4,1116738.0294480324,150.662,1116587.3674480324,24
11,4,1116620.397855997,33.014,1116587.3838559971,24
11,4,1116620.3789730072,32.995,1116587.383973007,24
13,4,1116682.8659489157,95.46,1116587.4059489158,24
13,4,1116682.8659489157,95.46,1116587.4059489158,24
11,2,1116601.8608939648,14.431,1116587.4298939647,4
11,2,1116601.8608939648,14.431,1116587.4298939647,4
13,4,1116766.354988098,178.903,1116587.451988098,24
13,4,1116766.354988098,178.903,1116587.451988098,24
11,2,1116603.4587829113,15.998,1116587.4607829114,4
11,2,1116603.4114780426,15.935,1116587.4764780425,4
11,4,1116732.5068120956,144.859,1116587.6478120957,24
11,4,1116672.122086048,84.474,1116587.648086048,24
11,4,1116672.122086048,84.474,1116587.648086048,24
11,4,1116787.6162428856,199.968,1116587.6482428855,24
11,4,1116732.5068120956,144.843,1116587.6638120955,24
11,4,1116701.313051939,113.649,1116587.664051939,24
11,4,1116787.6162428856,199.952,1116587.6642428855,24
11,4,1116701.313051939,113.618,1116587.695051939,24
13,4,1116806.7636051178,219.049,1116587.7146051177,24
13,4,1116806.7948560717,219.08,1116587.7148560716,24
11,4,1116689.8897509575,102.128,1116587.7617509575,24
11,4,1116689.8897509575,102.099,1116587.7907509576,24
11,3,1116606.0628480911,18.226,1116587.836848091,4
11,4,1116694.092058897,106.255,1116587.8370588971,24
11,4,1116713.558371067,125.721,1116587.8373710671,24
11,4,1116713.5417780876,125.691,1116587.8507780875,24
11,4,1116767.4758369925,179.625,1116587.8508369925,24
11,3,1116606.0628480911,18.212,1116587.850848091,4
11,4,1116694.092058897,106.241,1116587.851058897,24
11,4,1116772.0030989647,184.152,1116587.8510989647,24
11,4,1116771.9874749184,184.136,1116587.8514749184,24
11,4,1116767.4602119925,179.562,1116587.8982119926,24
11,4,1116693.5873908997,105.455,1116588.1323908996,24
11,4,1116693.5873908997,105.455,1116588.1323908996,24
13,4,1116791.9994750023,203.766,1116588.2334750022,24
13,4,1116791.9994750023,203.766,1116588.2334750022,24
11,4,1116655.1660211086,66.539,1116588.6270211085,24
11,4,1116655.1660211086,66.539,1116588.6270211085,24
11,4,1116692.4973421097,103.82,1116588.6773421096,24
11,4,1116692.4973421097,103.82,1116588.6773421096,24
11,1,1116590.4016609192,1.687,1116588.7146609193,2
11,1,1116590.3860349655,1.671,1116588.7150349654,2
11,4,1116684.1080579758,95.386,1116588.7220579758,24
11,4,1116684.1080579758,95.37,1116588.7380579757,24
11,4,1116634.4412949083,45.424,1116589.0172949082,24
11,4,1116634.4412949083,45.424,1116589.0172949082,24
11,4,1116705.7384810448,116.69,1116589.0484810448,24
11,4,1116705.7384810448,116.69,1116589.0484810448,24
13,4,1116862.622838974,273.496,1116589.126838974,24
11,2,1116603.4114780426,14.284,1116589.1274780426,4
11,2,1116603.4114780426,14.284,1116589.1274780426,4
11,4,1116622.5449049473,33.403,1116589.1419049473,24
11,4,1116622.5449049473,33.403,1116589.1419049473,24
13,4,1116862.6056730747,273.463,1116589.1426730747,24
11,4,1116680.9758040905,91.787,1116589.1888040905,24
11,4,1116680.9758040905,91.77,1116589.2058040905,24
11,2,1116604.7819271088,15.576,1116589.2059271089,4
11,2,1116604.7819271088,15.576,1116589.2059271089,4
11,4,1116679.2569870949,89.99,1116589.266987095,24
11,4,1116679.2569870949,89.99,1116589.266987095,24
11,4,1116663.2255489826,73.942,1116589.2835489826,24
11,4,1116663.2099208832,73.926,1116589.2839208832,24
11,4,1116626.197238922,36.899,1116589.298238922,24
11,4,1116626.197238922,36.899,1116589.298238922,24
11,2,1116591.5215189457,2.202,1116589.3195189456,2
11,2,1116591.5215189457,2.202,1116589.3195189456,2
11,4,1116634.3006670475,44.971,1116589.3296670476,24
11,4,1116634.3162930012,44.986,1116589.3302930011,24
11,2,1116605.4452960491,16.1,1116589.345296049,4
11,2,1116605.4452960491,16.084,1116589.361296049,4
11,4,1116621.1659359932,31.695,1116589.4709359931,24
11,4,1116621.1659359932,31.695,1116589.4709359931,24
11,2,1116604.2314429283,14.76,1116589.4714429283,4
11,2,1116604.2314429283,14.76,1116589.4714429283,4
11,2,1116591.616008997,2.114,1116589.502008997,2
11,2,1116591.5991489887,2.097,1116589.5021489887,2
11,4,1116622.6354429722,33.115,1116589.5204429722,24
11,4,1116622.6354429722,33.115,1116589.5204429722,24
11,4,1116624.3848700523,34.821,1116589.5638700523,24
11,4,1116624.3848700523,34.821,1116589.5638700523,24
11,4,1116655.9941670897,66.399,1116589.5951670897,24
11,4,1116636.951497078,47.356,1116589.595497078,24
11,4,1116656.00978899,66.414,1116589.59578899,24
11,4,1116632.0338320732,42.423,1116589.6108320733,24
11,4,1116632.0338320732,42.423,1116589.6108320733,24
11,4,1116636.8889949322,47.278,1116589.6109949322,24
11,4,1116721.7846040726,132.156,1116589.6286040726,24
11,4,1116721.7846040726,132.156,1116589.6286040726,24
11,4,1116692.4683709145,102.482,1116589.9863709144,24
13,4,1116647.777440071,57.766,1116590.011440071,24
13,4,1116647.7899971008,57.778,1116590.011997101,24
13,4,1116682.8659489157,92.795,1116590.0709489158,24
13,4,1116682.8659489157,92.795,1116590.0709489158,24
11,4,1116692.4518239498,102.372,1116590.0798239498,24
11,4,1116703.5210130217,113.41,1116590.1110130218,24
11,4,1116703.5210130217,113.41,1116590.1110130218,24
11,4,1116736.6335790155,146.475,1116590.1585790154,24
11,4,1116736.6335790155,146.475,1116590.1585790154,24
11,4,1116705.722176075,115.533,1116590.189176075,24
11,4,1116705.722176075,115.533,1116590.189176075,24
11,4,1116780.428137064,190.208,1116590.2201370639,24
11,4,1116780.428137064,190.208,1116590.2201370639,24
11,4,1116710.7583949566,120.538,1116590.2203949566,24
11,4,1116710.7583949566,120.52,1116590.2383949566,24
11,4,1116703.2689421177,113.017,1116590.2519421177,24
11,4,1116703.2845671177,113.032,1116590.2525671178,24
11,2,1116606.1027519703,15.726,1116590.3767519703,4
11,2,1116606.1027519703,15.726,1116590.3767519703,4
11,2,1116595.9886889458,5.596,1116590.3926889459,2
11,2,1116595.9886889458,5.596,1116590.3926889459,2
11,4,1116679.83513093,89.412,1116590.42313093,24
11,4,1116679.83513093,89.412,1116590.42313093,24
11,2,1116597.2510499954,6.818,1116590.4330499955,2
11,2,1116597.2342319489,6.801,1116590.4332319489,2
11,4,1116799.6559450626,209.217,1116590.4389450627,24
11,4,1116799.6559450626,209.217,1116590.4389450627,24
11,4,1116734.1750879288,143.72,1116590.4550879288,24
11,4,1116734.1750879288,143.72,1116590.4550879288,24
11,4,1116671.692679882,81.207,1116590.485679882,24
11,4,1116671.661429882,81.175,1116590.486429882,24
11,4,1116622.3562541008,31.839,1116590.5172541009,24
11,4,1116622.338557005,31.821,1116590.517557005,24
11,4,1116680.0226519108,89.396,1116590.6266519108,24
11,4,1116680.0226519108,89.396,1116590.6266519108,24
11,4,1116701.4278149605,110.714,1116590.7138149606,24
11,4,1116701.4278149605,110.7,1116590.7278149605,24
11,4,1116739.4825720787,148.746,1116590.7365720787,24
11,4,1116739.4825720787,148.746,1116590.7365720787,24
11,4,1116734.2186570168,143.451,1116590.7676570169,24
11,4,1116734.2186570168,143.451,1116590.7676570169,24
11,4,1116692.4683709145,101.67,1116590.7983709145,24
11,4,1116692.4683709145,101.67,1116590.7983709145,24
11,4,1116705.722176075,114.892,1116590.830176075,24
11,4,1116705.722176075,114.892,1116590.830176075,24
13,4,1116806.3150548935,215.484,1116590.8310548936,24
13,4,1116806.3150548935,215.484,1116590.8310548936,24
11,4,1116707.724131107,116.876,1116590.8481311072,24
11,4,1116707.708507061,116.86,1116590.848507061,24
11,4,1116656.1191680431,65.241,1116590.8781680432,24
11,4,1116656.1191680431,65.241,1116590.8781680432,24
11,4,1116695.158073902,104.234,1116590.924073902,24
11,4,1116695.158073902,104.234,1116590.924073902,24
13,4,1116760.5050270555,169.481,1116591.0240270556,24
13,4,1116760.5050270555,169.465,1116591.0400270554,24
11,4,1116640.7459499836,49.704,1116591.0419499837,24
11,4,1116640.698992014,49.657,1116591.041992014,24
11,2,1116600.032531023,8.984,1116591.048531023,4
11,2,1116600.032531023,8.984,1116591.048531023,4
11,4,1116685.1070580482,94.012,1116591.0950580481,24
11,4,1116685.1217329502,94.026,1116591.0957329501,24
11,4,1116717.842245102,126.731,1116591.111245102,24
11,4,1116717.842245102,126.731,1116591.111245102,24
11,4,1116796.714771986,205.478,1116591.2367719861,24
11,4,1116796.6977870464,205.461,1116591.2367870465,24
11,4,1116833.4901099205,242.203,1116591.2871099205,24
11,4,1116833.4708900452,242.043,1116591.427890045,24
11,4,1116670.1047160623,78.643,1116591.4617160624,24
11,4,1116670.1047160623,78.643,1116591.4617160624,24
13,1,1116591.602134943,0.045,1116591.557134943,1
13,1,1116591.570859909,0.013,1116591.557859909,1
13,4,1116807.756818056,216.176,1116591.5808180561,24
13,4,1116807.7429010868,216.162,1116591.5809010868,24
11,4,1116679.8994939327,88.253,1116591.6464939327,24
11,4,1116679.8994939327,88.253,1116591.6464939327,24
11,4,1116679.8205430508,88.156,1116591.6645430508,24
11,4,1116679.8205430508,88.156,1116591.6645430508,24
11,4,1116811.964014053,220.271,1116591.6930140532,24
11,4,1116811.9483919144,220.255,1116591.6933919145,24
11,2,1116607.489321947,15.765,1116591.7243219472,4
11,2,1116607.4715230465,15.731,1116591.7405230466,4
11,4,1116695.094839096,103.323,1116591.771839096,24
11,4,1116695.094839096,103.323,1116591.771839096,24
11,4,1116713.687583923,121.912,1116591.775583923,24
11,4,1116713.687583923,121.912,1116591.775583923,24
11,4,1116739.0606820583,147.258,1116591.8026820584,24
11,4,1116739.0606820583,147.258,1116591.8026820584,24
11,4,1116703.5210130217,111.609,1116591.9120130218,24
11,4,1116703.5210130217,111.609,1116591.9120130218,24
11,4,1116704.4096009731,112.419,1116591.9906009731,24
11,4,1116704.4096009731,112.404,1116592.005600973,24
11,4,1116702.880304098,110.859,1116592.021304098,24
11,4,1116702.880304098,110.859,1116592.021304098,24
11,4,1116671.381973982,79.241,1116592.1409739822,24
11,4,1116671.381973982,79.241,1116592.1409739822,24
11,4,1116635.1444399357,42.998,1116592.1464399358,24
11,4,1116635.128812075,42.982,1116592.1468120748,24
11,4,1116719.578097105,127.162,1116592.416097105,24
11,4,1116719.578097105,127.162,1116592.416097105,24
11,4,1116705.7384810448,113.136,1116592.6024810448,24
11,4,1116705.7384810448,113.136,1116592.6024810448,24
11,4,1116710.7583949566,117.951,1116592.8073949567,24
11,4,1116710.7583949566,117.951,1116592.8073949567,24
13,4,1116801.720523119,208.837,1116592.883523119,24
13,4,1116801.6736400127,208.79,1116592.8836400127,24
13,4,1116731.2345900536,138.242,1116592.9925900535,24
13,4,1116731.2345900536,138.242,1116592.9925900535,24
13,4,1116733.460639,140.434,1116593.026639,24
13,4,1116733.460639,140.434,1116593.026639,24
13,3,1116621.8656771183,28.81,1116593.0556771182,8
13,3,1116621.8656771183,28.81,1116593.0556771182,8
13,4,1116806.2975931168,213.144,1116593.1535931167,24
13,4,1116806.2975931168,213.144,1116593.1535931167,24
11,4,1116720.9947550297,127.826,1116593.1687550298,24
11,4,1116720.9947550297,127.826,1116593.1687550298,24
13,4,1116833.7550520897,240.586,1116593.1690520898,24
13,4,1116833.7550520897,240.586,1116593.1690520898,24
13,4,1116688.588371992,95.372,1116593.2163719921,24
13,4,1116688.588371992,95.372,1116593.2163719921,24
13,4,1116655.4877710342,62.162,1116593.3257710342,24
13,4,1116655.4877710342,62.147,1116593.3407710341,24
11,4,1116847.0822050571,253.64,1116593.4422050572,24
11,4,1116847.097557068,253.655,1116593.442557068,24
13,4,1116735.9163401127,142.329,1116593.5873401128,24
13,4,1116735.9163401127,142.329,1116593.5873401128,24
11,4,1116663.2099208832,69.401,1116593.808920883,24
11,4,1116663.2099208832,69.401,1116593.808920883,24
13,4,1116744.766411066,150.914,1116593.852411066,24
13,4,1116744.766411066,150.914,1116593.852411066,24
13,4,1116667.0975260737,73.132,1116593.9655260737,24
13,4,1116667.0819020271,73.116,1116593.9659020272,24
11,4,1116834.660011053,240.659,1116594.001011053,24
11,4,1116834.660011053,240.659,1116594.001011053,24
13,4,1116670.8389968872,76.748,1116594.0909968873,24
13,4,1116670.8389968872,76.717,1116594.1219968873,24
13,4,1116670.6030640602,76.434,1116594.1690640603,24
13,4,1116670.6030640602,76.434,1116594.1690640603,24
13,4,1116656.256675005,62.038,1116594.218675005,24
13,4,1116656.256675005,62.038,1116594.218675005,24
11,4,1116658.2165129185,63.973,1116594.2435129185,24
11,4,1116658.2008869648,63.957,1116594.2438869649,24
13,4,1116671.2518510818,76.941,1116594.3108510817,24
13,4,1116671.2381289003,76.927,1116594.3111289004,24
13,4,1116798.471827984,204.131,1116594.340827984,24
13,4,1116798.471827984,204.131,1116594.340827984,24
13,4,1116834.3955879211,239.946,1116594.4495879211,24
13,4,1116710.030817032,115.581,1116594.449817032,24
13,4,1116834.3799641132,239.93,1116594.4499641133,24
13,4,1116709.9860630035,115.536,1116594.4500630035,24
11,2,1116610.6987860205,16.217,1116594.4817860206,4
11,3,1116610.80984807,16.328,1116594.48184807,4
11,4,1116632.2299289703,37.748,1116594.4819289704,24
11,3,1116623.172960043,28.691,1116594.4819600428,8
11,3,1116611.1050319672,16.623,1116594.4820319673,4
11,3,1116612.6514880655,18.169,1116594.4824880655,4
11,3,1116617.0316400528,22.549,1116594.4826400527,8
11,4,1116632.2636790276,37.781,1116594.4826790276,24
13,4,1116746.2332379818,151.705,1116594.5282379817,24
13,4,1116746.2332379818,151.705,1116594.5282379817,24
11,3,1116623.157339096,28.613,1116594.5443390962,8
11,3,1116612.639358997,18.095,1116594.5443589971,4
11,2,1116610.341408968,15.797,1116594.544408968,4
11,2,1116610.246526003,15.702,1116594.5445260028,4
11,3,1116617.0316400528,22.487,1116594.5446400528,8
11,4,1116632.2299289703,37.685,1116594.5449289703,24
11,4,1116632.2490289211,37.704,1116594.5450289212,24
11,3,1116611.1050319672,16.56,1116594.545031967,4
13,4,1116666.753763914,72.148,1116594.605763914,24
13,4,1116666.6912629604,72.085,1116594.6062629605,24
13,4,1116675.900509119,81.294,1116594.606509119,24
13,4,1116675.900509119,81.294,1116594.606509119,24
11,4,1116732.148874998,137.481,1116594.6678749982,24
11,4,1116732.148874998,137.465,1116594.683874998,24
13,4,1116833.270553112,238.508,1116594.762553112,24
13,4,1116833.270553112,238.508,1116594.762553112,24
13,4,1116710.2820460796,115.473,1116594.8090460796,24
13,4,1116710.265211105,115.44,1116594.8252111052,24
12,2,1116599.2227609158,4.39,1116594.8327609159,2
13,4,1116866.723443985,271.883,1116594.840443985,24
13,4,1116866.723443985,271.883,1116594.840443985,24
11,4,1116644.5955860617,49.723,1116594.8725860617,24
11,4,1116644.610781908,49.738,1116594.8727819081,24
13,4,1116710.7964859009,115.878,1116594.9184859009,24
13,4,1116710.7964859009,115.878,1116594.9184859009,24
13,4,1116704.341121912,109.391,1116594.950121912,24
13,4,1116704.341121912,109.375,1116594.966121912,24
13,4,1116805.3080420494,210.324,1116594.9840420494,24
13,4,1116805.339302063,210.355,1116594.984302063,24
13,4,1116645.408041954,50.411,1116594.997041954,24
13,4,1116645.408041954,50.411,1116594.997041954,24
13,4,1116738.374972105,143.347,1116595.027972105,24
13,4,1116738.4242401123,143.396,1116595.0282401124,24
11,4,1116753.9094610214,158.831,1116595.0784610214,24
11,4,1116753.9094610214,158.831,1116595.0784610214,24
11,4,1116654.3870909214,59.247,1116595.1400909214,24
11,4,1116654.3870909214,59.247,1116595.1400909214,24
11,4,1116703.2689421177,108.115,1116595.1539421177,24
11,4,1116703.2689421177,108.115,1116595.1539421177,24
13,3,1116623.9654929638,28.779,1116595.1864929637,8
13,3,1116624.013164997,28.826,1116595.1871649972,8
11,4,1116694.9676010609,99.737,1116595.230601061,24
11,4,1116694.9538679123,99.723,1116595.2308679123,24
13,4,1116677.092040062,81.845,1116595.247040062,24
13,4,1116677.092040062,81.845,1116595.247040062,24
13,4,1116726.4845249653,131.191,1116595.2935249652,24
13,4,1116726.4845249653,131.191,1116595.2935249652,24
13,4,1116699.307626009,103.998,1116595.309626009,24
13,4,1116699.307626009,103.998,1116595.309626009,24
13,4,1116670.8389968872,75.467,1116595.3719968873,24
13,4,1116670.8389968872,75.467,1116595.3719968873,24
13,4,1116755.9273478985,160.538,1116595.3893478985,24
13,4,1116755.9273478985,160.538,1116595.3893478985,24
13,4,1116819.3155150414,223.926,1116595.3895150414,24
13,4,1116819.3155150414,223.926,1116595.3895150414,24
13,4,1116696.8554780483,101.434,1116595.4214780484,24
13,4,1116696.8855159285,101.464,1116595.4215159286,24
13,4,1116702.9640669825,107.467,1116595.4970669826,24
13,4,1116702.573196888,107.076,1116595.497196888,24
11,4,1116744.138137102,148.535,1116595.603137102,24
11,4,1116744.138137102,148.535,1116595.603137102,24
13,4,1116755.2049190998,159.55,1116595.6549190998,24
13,4,1116755.2049190998,159.55,1116595.6549190998,24
11,4,1116727.1178619862,131.433,1116595.6848619862,24
11,4,1116727.1178619862,131.433,1116595.6848619862,24
13,4,1116667.961484909,72.275,1116595.6864849092,24
13,4,1116667.961484909,72.26,1116595.701484909,24
13,4,1116705.6983869076,109.949,1116595.7493869076,24
13,4,1116705.7140119076,109.964,1116595.7500119077,24
13,4,1116805.798988104,210.018,1116595.7809881042,24
13,4,1116805.798988104,210.018,1116595.7809881042,24
13,4,1116699.2919669151,103.45,1116595.8419669152,24
13,4,1116699.2919669151,103.45,1116595.8419669152,24
13,4,1116797.049031973,201.191,1116595.8580319728,24
13,4,1116796.877149105,201.004,1116595.873149105,24
13,4,1116731.93926692,135.988,1116595.9512669202,24
13,4,1116732.1096320152,136.158,1116595.9516320152,24
13,4,1116756.130480051,160.117,1116596.013480051,24
13,4,1116756.130480051,160.117,1116596.013480051,24
13,4,1116750.2330880165,154.188,1116596.0450880164,24
13,4,1116750.2330880165,154.188,1116596.0450880164,24
13,4,1116674.4588279724,78.398,1116596.0608279724,24
13,4,1116674.4411280155,78.38,1116596.0611280156,24
11,4,1116734.1561479568,138.073,1116596.0831479568,24
11,4,1116734.1561479568,138.073,1116596.0831479568,24
11,4,1116705.918405056,109.819,1116596.099405056,24
11,4,1116705.918405056,109.819,1116596.099405056,24
13,4,1116665.9724860191,69.834,1116596.138486019,24
13,4,1116665.9598050115,69.821,1116596.1388050115,24
13,4,1116635.04084301,38.886,1116596.15484301,24
13,4,1116635.04084301,38.886,1116596.15484301,24
11,1,1116597.3110449314,1.041,1116596.2700449314,2
11,1,1116597.3110449314,1.041,1116596.2700449314,2
11,2,1116599.58255291,3.27,1116596.31255291,2
11,2,1116599.58255291,3.27,1116596.31255291,2
13,4,1116833.7393209934,237.35,1116596.3893209933,24
13,4,1116833.7393209934,237.35,1116596.3893209933,24
13,4,1116746.9203779695,150.515,1116596.4053779696,24
13,4,1116746.9360039234,150.53,1116596.4060039234,24
13,4,1116645.3767900467,48.941,1116596.4357900466,24
13,4,1116645.408041954,48.972,1116596.436041954,24
13,4,1116778.0919280052,181.641,1116596.4509280052,24
13,4,1116778.073333025,181.622,1116596.451333025,24
13,4,1116834.0677011013,237.507,1116596.5607011013,24
13,4,1116834.0677011013,237.491,1116596.5767011014,24
13,4,1116745.3218650818,148.714,1116596.6078650819,24
13,4,1116745.3218650818,148.714,1116596.6078650819,24
13,4,1116709.533773899,112.786,1116596.747773899,24
13,4,1116709.533773899,112.786,1116596.747773899,24
11,4,1116755.3678219318,158.547,1116596.8208219318,24
11,4,1116755.3678219318,158.547,1116596.8208219318,24
11,4,1116861.230685949,264.19,1116597.0406859491,24
11,4,1116861.230685949,264.19,1116597.0406859491,24
13,4,1116737.9789669514,140.872,1116597.1069669514,24
13,4,1116737.9789669514,140.872,1116597.1069669514,24
11,2,1116602.4270670414,4.928,1116597.4990670413,2
11,2,1116602.4270670414,4.928,1116597.4990670413,2
11,4,1116789.2722010612,191.226,1116598.0462010612,24
11,4,1116789.2722010612,191.226,1116598.0462010612,24
11,4,1116703.6752040386,105.614,1116598.0612040386,24
11,4,1116703.6752040386,105.614,1116598.0612040386,24
11,2,1116613.921542883,15.533,1116598.3885428829,4
11,2,1116613.9071660042,15.502,1116598.405166004,4
11,2,1116613.6246659756,15.205,1116598.4196659755,4
11,2,1116613.6246659756,15.205,1116598.4196659755,4
11,4,1116780.3785669804,181.754,1116598.6245669804,24
11,4,1116780.3785669804,181.754,1116598.6245669804,24
13,4,1116674.2287631035,75.405,1116598.8237631035,24
13,4,1116674.2287631035,75.405,1116598.8237631035,24
11,4,1116743.5534369946,144.692,1116598.8614369945,24
11,4,1116743.5194809437,144.658,1116598.8614809436,24
13,4,1116667.0194089413,68.084,1116598.9354089412,24
13,4,1116667.0037739277,68.068,1116598.9357739277,24
13,4,1116699.6387369633,100.69,1116598.9487369633,24
13,4,1116699.6387369633,100.69,1116598.9487369633,24
13,4,1116861.795222044,262.799,1116598.9962220439,24
13,4,1116861.8412361145,262.845,1116598.9962361145,24
13,4,1116748.693504095,149.666,1116599.027504095,24
13,4,1116748.693504095,149.666,1116599.027504095,24
13,4,1116691.2163169384,92.127,1116599.0893169383,24
13,4,1116691.1984360218,92.109,1116599.0894360219,24
13,4,1116723.172039032,124.065,1116599.107039032,24
13,4,1116723.188134909,124.081,1116599.107134909,24
11,4,1116659.4455459118,60.337,1116599.1085459117,24
11,4,1116659.4455459118,60.337,1116599.1085459117,24
13,4,1116750.3437349796,151.223,1116599.1207349796,24
13,4,1116750.3437349796,151.223,1116599.1207349796,24
11,4,1116634.4412949083,35.302,1116599.1392949084,24
11,4,1116634.4412949083,35.286,1116599.1552949082,24
13,4,1116834.0677011013,234.869,1116599.1987011014,24
13,4,1116834.0677011013,234.869,1116599.1987011014,24
13,4,1116745.335828066,146.137,1116599.198828066,24
13,4,1116745.335828066,146.137,1116599.198828066,24
13,4,1116710.2820460796,111.036,1116599.2460460796,24
13,4,1116710.2820460796,111.036,1116599.2460460796,24
13,4,1116689.1823000908,89.874,1116599.3083000907,24
13,4,1116689.1665170193,89.858,1116599.3085170193,24
13,4,1116819.2998900414,219.976,1116599.3238900413,24
13,4,1116819.3155150414,219.991,1116599.3245150414,24
13,4,1116652.9636170864,53.562,1116599.4016170865,24
13,4,1116652.947988987,53.546,1116599.4019889869,24
13,4,1116722.1875228882,122.395,1116599.7925228882,24
13,4,1116722.1739621162,122.381,1116599.7929621162,24
13,4,1116705.1046290398,105.296,1116599.8086290397,24
13,4,1116705.1046290398,105.281,1116599.8236290398,24
11,4,1116704.4964809418,104.668,1116599.8284809417,24
11,4,1116704.4964809418,104.668,1116599.8284809417,24
11,4,1116714.6574299335,114.814,1116599.8434299335,24
11,4,1116714.6749711037,114.831,1116599.8439711037,24
11,2,1116604.6084430218,4.757,1116599.8514430218,2
11,2,1116604.6084430218,4.757,1116599.8514430218,2
13,4,1116632.196039915,32.325,1116599.8710399151,24
13,4,1116632.196039915,32.325,1116599.8710399151,24
13,4,1116707.249473095,107.363,1116599.886473095,24
13,4,1116707.249473095,107.347,1116599.9024730949,24
13,4,1116666.503757,66.586,1116599.917757,24
13,4,1116666.503757,66.569,1116599.934757,24
9,1,1116601.0676350594,1.055,1116600.0126350594,2
10,3,1116621.4787399769,21.454,1116600.024739977,8
10,1,1116600.43086195,0.406,1116600.02486195,1
10,1,1116600.1339650154,0.109,1116600.0249650155,1
9,1,1116601.357088089,1.33,1116600.027088089,2
9,1,1116601.4811210632,1.45,1116600.0311210633,2
11,4,1116704.643985033,104.548,1116600.095985033,24
11,4,1116704.6596119404,104.563,1116600.0966119403,24
13,4,1116728.5459160805,128.425,1116600.1209160804,24
13,4,1116728.5459160805,128.425,1116600.1209160804,24
11,4,1116707.2300798893,106.915,1116600.3150798893,24
11,4,1116697.8645009997,97.532,1116600.3325009998,24
11,4,1116697.8837709427,97.551,1116600.3327709427,24
11,4,1116707.217856884,106.859,1116600.358856884,24
11,4,1116662.0221390724,61.379,1116600.6431390725,24
11,4,1116662.0221390724,61.379,1116600.6431390725,24
11,4,1116642.0584959984,41.195,1116600.8634959983,24
11,4,1116642.0740931034,41.21,1116600.8640931034,24
13,4,1116689.1823000908,87.678,1116601.5043000907,24
13,4,1116689.1977710724,87.693,1116601.5047710724,24
14,1,1116601.6434760094,0.012,1116601.6314760093,1
13,4,1116736.3538589478,134.407,1116601.9468589479,24
13,4,1116736.3538589478,134.407,1116601.9468589479,24
11,4,1116726.7537350657,124.311,1116602.4427350657,24
11,4,1116726.739531994,124.296,1116602.443531994,24
11,4,1116715.959747076,113.47,1116602.489747076,24
11,4,1116715.944216013,113.454,1116602.490216013,24
11,4,1116716.0171399117,113.51,1116602.5071399116,24
11,4,1116716.0171399117,113.51,1116602.5071399116,24
13,2,1116613.7066369057,11.119,1116602.5876369057,4
13,2,1116613.7066369057,11.119,1116602.5876369057,4
11,4,1116639.4442520142,36.837,1116602.607252014,24
11,4,1116639.4442520142,36.837,1116602.607252014,24
14,1,1116602.8612160685,0.012,1116602.8492160684,1
11,4,1116713.7467169762,110.833,1116602.913716976,24
